user_id,contract,most_search_t6,count_t6,category_t6,most_search_t7,count_t7,category_t7,keyword_changed_flag,category_shift_flag,category_transition,most_watch_type,taste_profile,activity_level,active_days,total_giai_tri,total_phim_truyen,total_the_thao,total_thieu_nhi,total_truyen_hinh
49228561,,em đẹp nhất là khi mỉm cười,19,Phim Trung Quốc,em đẹp nhất là khi mỉm cười,3,Phim Trung Quốc,No,Unchanged,Unchanged,,,,,,,,,
49230251,,zombei,4,Khác,biệt đội chó bull,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49232770,,tìm kiếm bằng giọng nói,5,Tìm kiếm chung / Chức năng,tìm kiếm bằng giọng nói,5,Tìm kiếm chung / Chức năng,No,Unchanged,Unchanged,,,,,,,,,
49253884,,nhactre,7,Khác,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,Yes,Changed,Khác -> phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,,,,,,,,,
49266291,,tìm kiếm bằng giọng nói,2,Tìm kiếm chung / Chức năng,buc ma,2,Tâm linh,Yes,Changed,Tìm kiếm chung / Chức năng -> Tâm linh,,,,,,,,,
49271472,,chung toi,4,Khác,khach,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49307188,,dục vọng tình yêu,2,Phim Thái Lan,u23 việt nam u23 thái lan vỡ oà cảm xúc,2,Khác,Yes,Changed,Phim Thái Lan -> Khác,,,,,,,,,
49316597,,fairy,3,Khác,fairy tail,9,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
49348311,,mẹ,3,Khác,hiền mai,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49356690,,lê hấp đường phèn,7,Phim Trung Quốc,mua he cua,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
49360859,,eve,2,Phim Hàn Quốc,gia truyền s1,3,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
49363288,,nữ thanh tra tài ba,3,Phim Hàn Quốc,meet li,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
49368782,,bảng chữ cái,8,Khác,bảng chữ cái,5,Khác,No,Unchanged,Unchanged,,,,,,,,,
49372618,,truyền thông indonesia hài lòng về 1 điểm trước tuyển việt nam,7,Khác,truyền thông indonesia hài lòng về 1 điểm trước tuyển việt nam,16,Khác,No,Unchanged,Unchanged,,,,,,,,,
49372658,,võ mỵ nương truyền kỳ,2,Phim Trung Quốc,vườn sao băng,4,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
49373281,,làm sao boss lại làm sao nữa,2,Phim Trung Quốc,giao dịch tình yêu,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
49389834,,cuộc chiến thượng lưu,7,Phim Hàn Quốc,kim tịch hà tịch,2,Phim Trung Quốc,Yes,Changed,Phim Hàn Quốc -> Phim Trung Quốc,,,,,,,,,
49434569,,trực tiếp bóng đá việt nam hàn quốc,2,Khác,thái lan với lào u19 đông nam á thái lan với lào,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49452259,,hậu duệ mặt trời,2,Phim Hàn Quốc,hậu duệ mặt trời,2,Phim Hàn Quốc,No,Unchanged,Unchanged,,,,,,,,,
49462224,,đặc vụ áo đen 2,2,Khác,the little mermaid,2,Phim chiếu rạp,Yes,Changed,Khác -> Phim chiếu rạp,,,,,,,,,
49503371,,bằng chứng thép 4,2,Phim Hồng Kông,yêu từng centimet,2,Phim Trung Quốc,Yes,Changed,Phim Hồng Kông -> Phim Trung Quốc,,,,,,,,,
49508431,,thiên nga bóng đêm,3,Phim Hàn Quốc,hồ sơ trinh sát,3,Phim Hồng Kông,Yes,Changed,Phim Hàn Quốc -> Phim Hồng Kông,,,,,,,,,
49513593,,minh la,3,Khác,minh l,22,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49513771,,em là thành trì doanh lũy của anh,4,Phim Trung Quốc,vẻ đẹp đích thực,2,Phim Hàn Quốc,Yes,Changed,Phim Trung Quốc -> Phim Hàn Quốc,,,,,,,,,
49515848,,chú thuật hồi chiến,10,Anime,conan,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
49517627,,chie,2,Khác,chien d,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49525286,,chuyện bà tám,3,Khác,chuyện bà tám,6,Khác,No,Unchanged,Unchanged,,,,,,,,,
49526704,,on titan,2,Anime,academia,6,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
49555583,,chú voi đi lạc,2,Khác,đêm kinh hoàng,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49560310,,kim b,13,Khác,thu k,9,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49588043,,hai con thằn lằn con,3,Khác,hai con thằn lằn con,7,Khác,No,Unchanged,Unchanged,,,,,,,,,
49620520,,doraemon,5,Anime,phim hành động,3,Thể loại phim,Yes,Changed,Anime -> Thể loại phim,,,,,,,,,
49621993,,sakura thủ lĩnh thẻ bài,7,Anime,em đẹp nhất là khi mỉm cười,3,Phim Trung Quốc,Yes,Changed,Anime -> Phim Trung Quốc,,,,,,,,,
49626817,,danh y vượt thời gian,2,Khác,kim tịch hà tịch,5,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
49633200,,chàng hậu,2,Phim Hàn Quốc,vẻ đẹp đích thực,3,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
49641655,,counjuring,2,Khác,anna,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
49642033,,định mệnh anh yêu em,2,Phim Đài Loan,2 tuần,4,Khác,Yes,Changed,Phim Đài Loan -> Khác,,,,,,,,,
49657783,,boruto naruto the movie,3,Anime,boruto naruto the movie,2,Anime,No,Unchanged,Unchanged,,,,,,,,,
49658883,,khi người đàn ông yêu,2,Khác,bắt ma phá án,3,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
49660446,,van t,2,Khác,tuong q,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49673986,,mat t,2,Khác,hon ca,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49688307,,qq ô tô,15,Khác,ô tô cần cẩu,6,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49710743,,chuyện tình bác sĩ,2,Phim Hàn Quốc,vô tình tìm thấy cậu,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
49761978,,trữ tình,2,Âm nhạc,trữ tình,2,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
49782125,,liên khúc tuấn vũ,4,Âm nhạc,liên khúc modern talking,2,Âm nhạc,Yes,Unchanged,Unchanged,,,,,,,,,
49809194,,hoi p,10,Khác,hoi p,31,Khác,No,Unchanged,Unchanged,,,,,,,,,
49809776,,repply,2,Khác,tìm kiếm bằng giọng nói,16,Tìm kiếm chung / Chức năng,Yes,Changed,Khác -> Tìm kiếm chung / Chức năng,,,,,,,,,
49815668,,nhat he,2,Khác,doi xe bien hinh,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49819300,,su tr,2,Khác,attack on titan final season,2,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
49848063,,siêu nhân,5,Phim hoạt hình,thủy thủ mặt trăng,4,Khác,Yes,Changed,Phim hoạt hình -> Khác,,,,,,,,,
4987747,,thiên nga đen,2,Phim chiếu rạp,nhất kiến khuynh tâm,4,Phim Trung Quốc,Yes,Changed,Phim chiếu rạp -> Phim Trung Quốc,,,,,,,,,
49900042,,thiếu lâm tự,2,Khác,thu hiền,13,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49901430,,attack on titan season 4,10,Anime,attack on titan season 4,4,Anime,No,Unchanged,Unchanged,,,,,,,,,
49902309,,minh châu rực rỡ,2,Phim Thái Lan,yêu thầm anh xã,3,Phim Thái Lan,Yes,Unchanged,Unchanged,,,,,,,,,
49926520,,như ý phương phi,2,Khác,miễn bầu trời còn có mặt trời,2,Phim Thái Lan,Yes,Changed,Khác -> Phim Thái Lan,,,,,,,,,
49930066,,cổ trang,2,Khác,phim hoang đế,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49954338,,sweetygame,3,Khác,tìm kiếm bằng giọng nói,8,Tìm kiếm chung / Chức năng,Yes,Changed,Khác -> Tìm kiếm chung / Chức năng,,,,,,,,,
49955764,,thu,2,Khác,khi bóng,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49967167,,cô dâu bị bán,2,Khác,minh châu rực rỡ,5,Phim Thái Lan,Yes,Changed,Khác -> Phim Thái Lan,,,,,,,,,
49978922,,gia đình là số 1 phần 2,23,Phim Hàn Quốc,gia đình là số 1 phần 2,2,Phim Hàn Quốc,No,Unchanged,Unchanged,,,,,,,,,
49986293,,buoc qua ranh gioi,2,Khác,can mot bo vai,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49988762,,vtv,2,Khác,vtv,2,Khác,No,Unchanged,Unchanged,,,,,,,,,
49996314,,mèo oggy và những chú gián tinh nghịch,2,Phim hoạt hình,the little mermaid,2,Phim chiếu rạp,Yes,Changed,Phim hoạt hình -> Phim chiếu rạp,,,,,,,,,
49996981,,thế giới động vật,2,Tìm kiếm chung / Tài liệu,thế giới động vật,2,Tìm kiếm chung / Tài liệu,No,Unchanged,Unchanged,,,,,,,,,
49998544,,gokusen,2,Khác,sk8,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
5112425,,phim hành động,5,Thể loại phim,phim hành động,2,Thể loại phim,No,Unchanged,Unchanged,,,,,,,,,
524060,,taoma,4,Khác,nhac boc nhat,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
5753391,,siêu nhân,5,Phim hoạt hình,tìm mẹ,2,Chương trình truyền hình,Yes,Changed,Phim hoạt hình -> Chương trình truyền hình,,,,,,,,,
5943944,,pháp y tần minh người đọc tâm,3,người đọc tâm : Phim Trung Quốc,oan gia phòng cấp cứu,2,Khác,Yes,Changed,người đọc tâm : Phim Trung Quốc -> Khác,,,,,,,,,
7041922,,hai thế giới,2,Phim Hàn Quốc,overlord ii,2,Anime,Yes,Changed,Phim Hàn Quốc -> Anime,,,,,,,,,
7187257,,lấy danh nghĩa người nhà,6,Phim Trung Quốc,lọ lem,4,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
7331316,,choc tuc vo yeu,2,Khác,giữa thanh xuân,3,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
7354179,,lưỡi gươm diệt quỷ,2,Anime,vùng đất linh hồn,2,Tâm linh,Yes,Changed,Anime -> Tâm linh,,,,,,,,,
7380240,,mộng hoa lục,3,Phim ảnh,dữ quân ca,2,Khác,Yes,Changed,Phim ảnh -> Khác,,,,,,,,,
7429014,,be mbitious,2,Chương trình Hàn Quốc,be,2,Khác,Yes,Changed,Chương trình Hàn Quốc -> Khác,,,,,,,,,
762913,,jujutsu kaisen,2,Anime,luffy,4,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
7687303,,chu bo doi nhac thieu nhi,6,Tìm kiếm chung,winx,5,Khác,Yes,Changed,Tìm kiếm chung -> Khác,,,,,,,,,
787239,,mở baby shark,2,Âm nhạc thiếu nhi,mở châu chấu,2,Khác,Yes,Changed,Âm nhạc thiếu nhi -> Khác,,,,,,,,,
8146443,,cô nàng trong trắng oh woo ri,2,Phim Hàn Quốc,cách mạng tình yêu,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
8150617,,bolero,6,Âm nhạc,bolero,3,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
8244731,,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,No,Unchanged,Unchanged,,,,,,,,,
8287000,,luu l,6,Khác,gundam,2,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
8346286,,mộng hoa,2,Khác,tinh hoa,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
8418056,,liên minh công lý phiên bản của zack snyder,3,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,người sắt,4,Khác,Yes,Changed,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng -> Khác,,,,,,,,,
862437,,mission impossible,2,Khác,anime,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
8744525,,doraemon,12,Anime,co n,2,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
8786377,,cuộc chiến thượng lưu,5,Phim Hàn Quốc,cô nàng cử tạ,3,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
8979612,,oggy,7,Phim hoạt hình,su ti,5,Khác,Yes,Changed,Phim hoạt hình -> Khác,,,,,,,,,
90158426,,tha thi thien ha,3,Khác,hàng xóm của tôi không chịu lớn,2,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
90234181,,dr stone season 2,2,Anime,fairy tail,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
9028794,,la chính,2,Khác,chảo lửa tình yêu,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
90333076,,vtv1,2,Kênh truyền hình,vtv1,2,Kênh truyền hình,No,Unchanged,Unchanged,,,,,,,,,
90349155,,sao băng,2,Khác,hôn lễ vĩnh hằng,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
90457177,,phim công chúa ohrora,2,Khác,bạn gái lầu dưới xinh kỳ nhận thuyết minh,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
90495703,,đàn gà trong sân,4,Khác,đàn gà trong sân,2,Khác,No,Unchanged,Unchanged,,,,,,,,,
90496985,,kenshin,2,Khác,run,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
90508614,,cảnh đẹp ngày vui biết bao giờ,11,Phim Trung Quốc,nhất dạ tân nương 2,7,Phim Trung Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
90561459,,eve,2,Phim Hàn Quốc,đêm tối tokyo,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
90587887,,thách thức danh hài,5,Chương trình truyền hình,biet tai ti hon,2,Khác,Yes,Changed,Chương trình truyền hình -> Khác,,,,,,,,,
90627835,,trữ tình,4,Âm nhạc,che linh thanh tuyen,2,Khác,Yes,Changed,Âm nhạc -> Khác,,,,,,,,,
90645971,,cuộc chiến,3,Khác,con ruột con riêng,7,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
90652185,,luu l,4,Khác,phù dao hoàng hậu,4,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
90680927,,oggy,5,Phim hoạt hình,ghost doctor,5,Khác,Yes,Changed,Phim hoạt hình -> Khác,,,,,,,,,
90682046,,người anh yêu chính là em,2,Khác,em là niềm kiêu hãnh của anh,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
90754985,,bằng chứng thép,2,Phim Hồng Kông,tinh hà xán lạn 56 tập love like the galaxy,2,Phim Trung Quốc,Yes,Changed,Phim Hồng Kông -> Phim Trung Quốc,,,,,,,,,
90811924,,chiến tranh giữa các vì sao tập i hiểm họa bóng ma,3,Tâm linh,chiến tranh giữa các vì sao tập i hiểm họa bóng ma,3,Tâm linh,No,Unchanged,Unchanged,,,,,,,,,
90920023,,boruto,7,naruto the movie : Anime,boruto,4,naruto the movie : Anime,No,Unchanged,Unchanged,,,,,,,,,
90983450,,đội bay siêu đẳng,12,Khác,đội bay siêu đẳng,8,Khác,No,Unchanged,Unchanged,,,,,,,,,
90990517,,hospital ship,2,Khác,zootopia,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
91097076,,trầm thụy hoa viên,3,Khác,10 năm 3 tháng 30 ngày,2,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
91161192,,bong da giao huu,2,Khác,yêu tinh,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
91166436,,cùng em bay lượn theo gió,2,Phim Trung Quốc,phim hoa ngữ,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
91378133,,blended,6,Khác,biệt đội siêu anh hùng,3,Phim chiếu rạp / Siêu anh hùng,Yes,Changed,Khác -> Phim chiếu rạp / Siêu anh hùng,,,,,,,,,
91440439,,cháu yêu chú bộ đội,9,Khác,cháu yêu chú bộ đội,8,Khác,No,Unchanged,Unchanged,,,,,,,,,
91571150,,hat cung,3,Khác,cocomelon,12,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
91586691,,bác sĩ luật sư,2,Y khoa,đời sống ngục tù,3,Phim Hàn Quốc,Yes,Changed,Y khoa -> Phim Hàn Quốc,,,,,,,,,
91948579,,bác sĩ,2,Y khoa,minh c,2,Khác,Yes,Changed,Y khoa -> Khác,,,,,,,,,
91969860,,naruto,2,Anime,untraman,11,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
91976745,,cỗ máy thời gian,3,Khác,sher,8,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
92008904,,cô nàng trong trắng oh woo ri,2,Phim Hàn Quốc,hoa gian tân nương,2,Phim Trung Quốc,Yes,Changed,Phim Hàn Quốc -> Phim Trung Quốc,,,,,,,,,
92081398,,prime provider,2,Khác,prime provider,2,Khác,No,Unchanged,Unchanged,,,,,,,,,
92176916,,hương mật tựa khói sương,19,Phim Trung Quốc,mặt trời của chàng joo,4,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
92241812,,sao băng,4,Khác,sword art online alicization,2,alicization : Anime,Yes,Changed,Khác -> alicization : Anime,,,,,,,,,
92308157,,bên nhau trọn đời,2,Phim Trung Quốc,nhất kiến khuynh tâm,3,Phim Trung Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
92396243,,chàng hậu,2,Phim Hàn Quốc,true beauty,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
92459448,,46 ngày san bằng đám cưới,2,Phim Thái Lan,tìm em trong ký ức,2,Khác,Yes,Changed,Phim Thái Lan -> Khác,,,,,,,,,
92469418,,fresh,4,Khác,fresh,3,Khác,No,Unchanged,Unchanged,,,,,,,,,
92474755,,fairy tail,2,Anime,overlord iv,4,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
92481211,,uoc d,22,Khác,work,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
92532810,,ba kiếp,2,Khác,nghịch thiên kỳ án,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
9260381,,khủng long bạo chúa,5,Động vật,khủng long bạo chúa,2,Động vật,No,Unchanged,Unchanged,,,,,,,,,
92606784,,mị nguyệt truyện,4,Phim Trung Quốc,mị nguyệt truyện,2,Phim Trung Quốc,No,Unchanged,Unchanged,,,,,,,,,
92730314,,rogo,3,Khác,love,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
92996573,,kimetsu no yaiba,7,Anime,hội pháp sư,15,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
93054237,,tìm kiếm bằng giọng nói,2,Tìm kiếm chung / Chức năng,tìm kiếm bằng giọng nói,4,Tìm kiếm chung / Chức năng,No,Unchanged,Unchanged,,,,,,,,,
93309782,,tại sao lại là oh soo jae,2,Phim Hàn Quốc,bảy viên ngọc rồng,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
93417197,,sao băng,4,Khác,prime provider,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
93584235,,bắt ma phá án,2,Phim Hàn Quốc,cặp đôi trái ngược,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
93631202,,vua bếp soma phần 4,7,Anime,liên minh công lý phiên bản của zack snyder,4,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,Yes,Changed,Anime -> phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,,,,,,,,,
93638883,,10 năm 3 tháng 30 ngày,2,Phim Trung Quốc,giữa thanh xuân,2,Phim Trung Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
93721367,,khi nguoi ta yeu,2,Khác,cảnh đẹp ngày vui biết bao giờ,2,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
93751450,,tìm kiếm bằng giọng nói,2,Tìm kiếm chung / Chức năng,gạo nếp gạo tẻ,4,Khác,Yes,Changed,Tìm kiếm chung / Chức năng -> Khác,,,,,,,,,
93896715,,tư đằng,9,Phim Trung Quốc,bạch ngọc nhớ vô hà,3,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
94050770,,jang na ra,2,Khác,chàng quản gia của tôi,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
94054311,,nỗi vương vấn của hạ tiên sinh,7,Phim Trung Quốc,cuoc c,4,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
94116962,,trữ tình,5,Âm nhạc,trữ tình,4,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
94439675,,eve,2,Phim Hàn Quốc,tinh,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
94458623,,bolero,2,Âm nhạc,trữ tình,2,Âm nhạc,Yes,Unchanged,Unchanged,,,,,,,,,
94695574,,tokyo ghoul re,2,re : Anime,người yêu siêu cấp phần 2,2,Khác,Yes,Changed,re : Anime -> Khác,,,,,,,,,
94699549,,yêu tinh,2,Phim Hàn Quốc,sakura thủ lĩnh thẻ bài,2,Anime,Yes,Changed,Phim Hàn Quốc -> Anime,,,,,,,,,
94780499,,mở youtube hương dừa,2,Nền tảng,1 night 2 days,2,Khác,Yes,Changed,Nền tảng -> Khác,,,,,,,,,
94794722,,xuân hoa thu nguyệt,3,Khác,chàng kiêu ngạo nàng định kiến,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
94935692,,siêu người mẫu,2,Khác,cánh đồng hoang,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
94973003,,overlord iii,2,Anime,overlord,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
95113655,,thầy ơi em yêu anh,2,Khác,công chúa giá đáu,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
95138808,,hồ sơ trinh sát,3,Phim Hồng Kông,hồ sơ trinh sát,4,Phim Hồng Kông,No,Unchanged,Unchanged,,,,,,,,,
95213954,,nhím sonic 2,2,Phim hoạt hình,nhím sonic 2,2,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
95262116,,fairy tail,7,Anime,vanit,5,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
95321114,,su tro,3,Khác,su tr,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
9557285,,lấy danh nghĩa người nhà,2,Phim Trung Quốc,hậu trường vui nhộn,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
95674355,,người thầy y đức,2,Phim Hàn Quốc,tên tôi là busaba,5,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
95707198,,attack on titan part 1,4,Anime,attack on titan part 1,7,Anime,No,Unchanged,Unchanged,,,,,,,,,
9575857,,em là thành trì doanh lũy của anh,3,Phim Trung Quốc,doc nu qua,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
95774698,,mối tình đầu của tôi,2,Phim Việt Nam,tươi cười phấn,2,Khác,Yes,Changed,Phim Việt Nam -> Khác,,,,,,,,,
96012867,,khi màn đêm gợn sóng,35,Phim Trung Quốc,hạnh phúc trong tầm tay,16,Phim Trung Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
96194565,,naruto,9,Anime,doremon,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
96235742,,hướng về hà nội,8,Khác,tiếng xưa,8,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
96386133,,train to busan,3,Khác,lọ lem thời đại,6,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
96438571,,baby shark,4,Âm nhạc thiếu nhi,baby shark,2,Âm nhạc thiếu nhi,No,Unchanged,Unchanged,,,,,,,,,
96539930,,nhân duyên đại nhân xin dừng bước,2,Khác,thanh thanh tử khâm,3,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
96735286,,cung tâm kế,2,Khác,phù dao hoàn hậu,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
9676048,,chieu,2,Khác,nguy,9,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
96769066,,trầm thụy hoa viên,2,Khác,đẹp trai là số một,2,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
96846192,,nàng bạch tuyết và bảy chú lùn,5,Phim hoạt hình,nàng bạch tuyết và bảy chú lùn,7,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
97044982,,running man,4,Chương trình truyền hình,running man,7,Chương trình truyền hình,No,Unchanged,Unchanged,,,,,,,,,
97060811,,mạng xã hội,2,Khác,boruto naruto the movie,2,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
97100285,,em la ban noi c,2,Khác,bắc kim thang,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
97219132,,mr,2,Khác,chàng hậu,3,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
97230313,,penthouse 2,2,Phim Hàn Quốc,chiếc lá cuốn bay,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
97254344,,nguoi thay,2,Khác,chao lua ti,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
97269656,,sono,4,Khác,nagato,6,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
97274806,,moebius,2,Khác,prime provider,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
97336712,,dr romantic,2,Khác,while you were sleeping,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
97368559,,phim hoa ngu,2,Khác,con tim sắt đá,2,Phim Thái Lan,Yes,Changed,Khác -> Phim Thái Lan,,,,,,,,,
97374181,,em la thanh tri doanh luy,2,Khác,dai duong,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
97424838,,bằng chứng thép,3,Phim Hồng Kông,chàng hậu,4,Phim Hàn Quốc,Yes,Changed,Phim Hồng Kông -> Phim Hàn Quốc,,,,,,,,,
97430288,,zack snyder s justice league,4,Khác,minions,2,Phim hoạt hình,Yes,Changed,Khác -> Phim hoạt hình,,,,,,,,,
9745001,,lính trận miền xa,2,Khác,chuyện hẹn hò,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
